index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
9788	prakashhemraja1	1104250501955084289	Americans if you think you want the elections, not the mail in type, come what may then Coronavirus will go away fr… 		Mon Aug 17 05:44:37 +0000 2020	2020	8	Americans if you think you want the elections, not the mail in type, come what may then Coronavirus will go away fr… 	americans think want elections mail type come may go away fr	No latitude	No longitude
9789	JamesRogerDavis	1539583776	THE WALL HE BUILT THAT ISOLATES US FROM THE REST OF THE WORLD IS THE HORRIBLE DEADLY CORONAVIRUS INFECTION THAT HE… 		Mon Aug 17 05:44:37 +0000 2020	2020	8	THE WALL HE BUILT THAT ISOLATES US FROM THE REST OF THE WORLD IS THE HORRIBLE DEADLY CORONAVIRUS INFECTION THAT HE… 	wall built isolates rest world horrible deadly infection	No latitude	No longitude
9790	slite__	259683031	RT @SirPrinceJHB: Italy closes nightclubs as coronavirus cases rise among ...  	JHB/ Kuruman NC / South Africa	Mon Aug 17 05:44:36 +0000 2020	2020	8	RT @SirPrinceJHB: Italy closes nightclubs as coronavirus cases rise among ...  	@sirprincejhb italy closes nightclubs cases rise among	No latitude	No longitude
9791	onenewsph	991544173160419329	PH imposes a temporary ban on poultry meat imports from Brazil after two cities in China found traces of the new co… 	Mandaluyong City, National Cap	Mon Aug 17 05:44:36 +0000 2020	2020	8	PH imposes a temporary ban on poultry meat imports from Brazil after two cities in China found traces of the new co… 	ph imposes temporary ban poultry meat imports brazil two cities china found traces co	No latitude	No longitude
9792	01_marketer	847862006245806080	"I will promote your twitch channel to get you great viewers

#MUFC #BlackLoveVirtualConcert… "	United State	Mon Aug 17 05:44:36 +0000 2020	2020	8	"I will promote your twitch channel to get you great viewers

#MUFC #BlackLoveVirtualConcert… "	promote twitch channel get great viewers #mufc #blacklovevirtualconcert	37.9906638	-81.4264987
9793	Judykyra	2884094200	RT @ShaunLintern: Opinion: This is everything we'll lose once Public Health England is gone, @dralexispaton in @Independent 		Mon Aug 17 05:44:34 +0000 2020	2020	8	RT @ShaunLintern: Opinion: This is everything we'll lose once Public Health England is gone, @dralexispaton in @Independent 	@shaunlintern opinion everything we'll lose public health england gone @dralexispaton @independent	No latitude	No longitude
9794	GeorgeRamsay366	702129180230569985	"RT @MarshaWarfield: Trump must go.
This is unforgiveable.
"	Grande Prairie, Alberta	Mon Aug 17 05:44:33 +0000 2020	2020	8	"RT @MarshaWarfield: Trump must go.
This is unforgiveable.
"	@marshawarfield trump must go unforgiveable	55.1709919	-118.7948882
9795	adellelalane	1365820224	New Zealand PM Jacinda Ardern Delays Election After Coronavirus Return - NDTV 		Mon Aug 17 05:44:32 +0000 2020	2020	8	New Zealand PM Jacinda Ardern Delays Election After Coronavirus Return - NDTV 	zealand pm jacinda ardern delays election return ndtv	No latitude	No longitude
9796	occupytheport	417553124	For those questioning the validity of this poll (@ChrisDJackson) you need to think about what transpired over the l… 	West Coast	Mon Aug 17 05:44:59 +0000 2020	2020	8	For those questioning the validity of this poll (@ChrisDJackson) you need to think about what transpired over the l… 	questioning validity poll @chrisdjackson need think transpired l	-42.9945669	170.7100413
9797	TJFights4Facts	1227683952179105792	@Rekamux @Ranting_Monkey @KamalaHarris viruses. Which include the common cold, flu and pneumonia. So those huge num… 	NW, USA	Mon Aug 17 05:44:59 +0000 2020	2020	8	@Rekamux @Ranting_Monkey @KamalaHarris viruses. Which include the common cold, flu and pneumonia. So those huge num… 	@rekamux @ranting_monkey @kamalaharris viruses include common cold flu pneumonia huge num	43.1561681	-75.8449946
9798	silvestre_75	135655459	"RT @tromepe: ‘La Bibi’ y su desagarrador mensaje pidiendo ayuda para curarse del coronavirus: “Ayúdenme por favor, estoy infectado” 
"	Peru	Mon Aug 17 05:44:59 +0000 2020	2020	8	RT @tromepe: ‘La Bibi’ and her heartbreaking message asking for help to heal from the coronavirus: “Please help me, I am infected”	@tromepe bibi heartbreaking message asking help heal please help infected	-6.8699697	-75.0458515
9799	OYustanti	1210380283360342016	RT @cctv_idiots: Covid security  😂 		Mon Aug 17 05:44:59 +0000 2020	2020	8	RT @cctv_idiots: Covid security  😂 	@cctv_idiots security 😂	No latitude	No longitude
9800	indicanews1	953395628784066560	"Startups in the remote working space raising money quickly and at high valuations.
 "	California, USA	Mon Aug 17 05:44:58 +0000 2020	2020	8	"Startups in the remote working space raising money quickly and at high valuations.
 "	startups remote working space raising money quickly high valuations	36.7014631	-118.7559974
9801	germaknee	18138143	RT @TomFitton: Europe's Top Health Officials Say Masks Aren't Helpful in Beating COVID-19 | Jon Miltimore via @feeo…	California	Mon Aug 17 05:44:58 +0000 2020	2020	8	RT @TomFitton: Europe's Top Health Officials Say Masks Aren't Helpful in Beating COVID-19 | Jon Miltimore via @feeo…	@tomfitton europe's top health officials say masks helpful beating jon miltimore @feeo	36.7014631	-118.7559974
9802	AnjaliS72941516	1256289697648828417	"RT @nidhiindiatv: Hearing on plea seeking postponement of JEE Main, NEET exams to begin in Supreme Court shortly. 

"		Mon Aug 17 05:44:58 +0000 2020	2020	8	"RT @nidhiindiatv: Hearing on plea seeking postponement of JEE Main, NEET exams to begin in Supreme Court shortly. 

"	@nidhiindiatv hearing plea seeking postponement jee main neet exams begin supreme court shortly	No latitude	No longitude
9803	Kangethe_Mb	1010432945251856389	"Remember PS Macharia (who later succumbed to covid) told us Kenyans in Wuhan were on their own ?

Now we have clear… "	Nairobi, Kenya - Super City	Mon Aug 17 05:44:58 +0000 2020	2020	8	"Remember PS Macharia (who later succumbed to covid) told us Kenyans in Wuhan were on their own ?

Now we have clear… "	remember ps macharia later succumbed told kenyans wuhan clear	No latitude	No longitude
9804	ThummarHardik3	1281457806869225474	Sir,I am A 12th Science student from GSEB board My Question For The Board Held GUJCET2020 on 24 August 2020 In This… 		Mon Aug 17 05:44:58 +0000 2020	2020	8	Sir,I am A 12th Science student from GSEB board My Question For The Board Held GUJCET2020 on 24 August 2020 In This… 	sir 12th science student gseb board question board held gujcet 2020 24 august 2020	No latitude	No longitude
9805	SiskyTheGreat	773947924501893121	RT @wef: A nasal spray to protect from COVID? The week's top science stories 	Ghana	Mon Aug 17 05:44:57 +0000 2020	2020	8	RT @wef: A nasal spray to protect from COVID? The week's top science stories 	@wef nasal spray protect week's top science stories	8.0300284	-1.0800271
9806	LuanVida7	1282700258250645505	@realDonaldTrump I am not a prophet.  It is possible that the Democrats in the USA are preparing an electoral fraud… 		Mon Aug 17 05:44:57 +0000 2020	2020	8	@realDonaldTrump I am not a prophet.  It is possible that the Democrats in the USA are preparing an electoral fraud… 	@realdonaldtrump prophet possible democrats usa preparing electoral fraud	No latitude	No longitude
9807	saisurya_23	1281123334034341889	"#SCpostponeJEE_NEET 
#SCpostponeJEE_NEET 
If NEET &amp; JEE exams were not postponed, the situation be lyk, Exams centr… "	Chennai, INDIA.	Mon Aug 17 05:44:57 +0000 2020	2020	8	"#SCpostponeJEE_NEET 
#SCpostponeJEE_NEET 
If NEET &amp; JEE exams were not postponed, the situation be lyk, Exams centr… "	#scpostponejee_neet #scpostponejee_neet neet jee exams postponed situation lyk exams centr	13.0801721	80.2838331
9808	paravola	105735512	"RT @carpe_diem0820: Vietnam to buy Russian COVID-19 vaccine


ベトナムは、ロシアのCOVID-19ワクチンを0.5-1.5億本購入、時期や費用等は不明

ベトナム、ロシア…"	Japan	Mon Aug 17 05:44:57 +0000 2020	2020	8	"RT @ carpe_diem0820: Vietnam to buy Russian COVID-19 vaccine


Vietnam purchased 50-150 million Russian COVID-19 vaccines, timing and cost unknown

Vietnam, Russia ..."	carpe_diem 0820 vietnam buy russian vaccine vietnam purchased 50-150 million russian vaccines timing cost unknown vietnam russia	36.5748441	139.2394179
9809	WisdomOverseas1	1151402980454748160	"NEET Aspirants do not let COVID year affect your 
MBBS career
Study MBBS in Philippines at Southwestern University… "	Hyderabad, India	Mon Aug 17 05:44:57 +0000 2020	2020	8	"NEET Aspirants do not let COVID year affect your 
MBBS career
Study MBBS in Philippines at Southwestern University… "	neet aspirants let year affect mbbs career study mbbs philippines southwestern university	17.38878595	78.46106473453146
9810	PARthPa20748990	1295233054919634947	Dear @imBhupendrasinh Requesting you to postpone gujcet.  Gujarat Board should not conduct exam in this situations.… 		Mon Aug 17 05:44:57 +0000 2020	2020	8	Dear @imBhupendrasinh Requesting you to postpone gujcet.  Gujarat Board should not conduct exam in this situations.… 	dear @imbhupendrasinh requesting postpone gujcet gujarat board conduct exam situations	No latitude	No longitude
9811	rockmeamadeus6	1258070126647300099	RT @cnnbrk: Japan reported its worst GDP on record as the ongoing Covid-19 outbreak dented consumption 		Mon Aug 17 05:44:56 +0000 2020	2020	8	RT @cnnbrk: Japan reported its worst GDP on record as the ongoing Covid-19 outbreak dented consumption 	@cnnbrk japan reported worst gdp record ongoing outbreak dented consumption	No latitude	No longitude
9812	diariomallorca	68441909	"Antonio Alcami: ""Estoy segurísimo de que este coronavirus se transmite por gotas que permanecen en el aire"" "	Palma de Mallorca	Mon Aug 17 05:44:56 +0000 2020	2020	8	"Antonio Alcami: ""I am very sure that this coronavirus is transmitted by drops that remain in the air"""	antonio alcami sure transmitted drops remain air	39.5695818	2.6500745
9813	Janethu20742544	1067624224293076993	Action taken against bar as Wrexham Council urges businesses to follow covid rules Booze mo… 		Mon Aug 17 05:44:56 +0000 2020	2020	8	Action taken against bar as Wrexham Council urges businesses to follow covid rules Booze mo… 	action taken bar wrexham council urges businesses follow rules booze mo	No latitude	No longitude
9814	RedSquirrelFarm	1132419357319999488	@rosezandthornz @AcMagnolia @Alwaysbekind14 @real_defender @JoeBiden Screenshot in case you delete your crazy tweet… 		Mon Aug 17 05:44:56 +0000 2020	2020	8	@rosezandthornz @AcMagnolia @Alwaysbekind14 @real_defender @JoeBiden Screenshot in case you delete your crazy tweet… 	@rosezandthornz @acmagnolia @alwaysbekind14 @real_defender @joebiden screenshot case delete crazy tweet	No latitude	No longitude
9815	hitinman	23052065	Virus update: Fears relief staff bring coronavirus risks to aged care, more quarantine evidence emerges | The New D… 	Sydney	Mon Aug 17 05:44:55 +0000 2020	2020	8	Virus update: Fears relief staff bring coronavirus risks to aged care, more quarantine evidence emerges | The New D… 	virus update fears relief staff bring risks aged care quarantine evidence emerges	-33.8548157	151.2164539
9816	svendriklamar	1074792146371256320	So this nurse that drops off CoVID tests always stays and chats for a while and until now I thought that she was ju… 		Mon Aug 17 05:44:55 +0000 2020	2020	8	So this nurse that drops off CoVID tests always stays and chats for a while and until now I thought that she was ju… 	nurse drops tests always stays chats thought ju	No latitude	No longitude
9817	Spockarama	27840840	@bentsolutionsau @ShaunRowland I'm a New York City public school teacher and 63 of my colleagues have died from the… 	Gold Coast, Queensland	Mon Aug 17 05:44:55 +0000 2020	2020	8	@bentsolutionsau @ShaunRowland I'm a New York City public school teacher and 63 of my colleagues have died from the… 	@bentsolutionsau @shaunrowland i'm york city public school teacher 63 colleagues died	-28.0023731	153.4145987
9818	WaringaFred1	763795259818119168	"Have just watched Covid millionaires by NTV 
*Yawa President and investigative agencies should do something .How ca… "	Homabay 	Mon Aug 17 05:44:54 +0000 2020	2020	8	"Have just watched Covid millionaires by NTV 
*Yawa President and investigative agencies should do something .How ca… "	watched millionaires ntv yawa president investigative agencies something ca	-0.5316881	34.45782425616838
9819	RimaRassi	3061075201	"Monday morning in Lebanon:
- Wake up
- Covid-related anxiety attack
- Drive to work, worry how the govt will try to… "	Beirut, Lebanon	Mon Aug 17 05:44:54 +0000 2020	2020	8	"Monday morning in Lebanon:
- Wake up
- Covid-related anxiety attack
- Drive to work, worry how the govt will try to… "	monday morning lebanon wake covid-related anxiety attack drive work worry govt try	33.8959203	35.47843
9820	tweet2kishore	45821712	"RT @MohalJoshi: Because she is darling of left wing media no one will cry fascism or dictatorship here 😎

"	India	Mon Aug 17 05:44:54 +0000 2020	2020	8	"RT @MohalJoshi: Because she is darling of left wing media no one will cry fascism or dictatorship here 😎

"	@mohaljoshi darling left wing media one cry fascism dictatorship 😎	22.3511148	78.6677428
9821	HappaNarinder	2286813090	"RT @IndiaToday: #Assam has registered nearly 48 percent of the total positive cases for #coronavirus in the last 16 days.

"	Jammu,J&K (India)	Mon Aug 17 05:44:53 +0000 2020	2020	8	"RT @IndiaToday: #Assam has registered nearly 48 percent of the total positive cases for #coronavirus in the last 16 days.

"	@indiatoday #assam registered nearly 48 percent total positive cases last 16 days	32.7185614	74.8580917
9822	jhardy3rd	898849172	RT @TomFitton: Europe's Top Health Officials Say Masks Aren't Helpful in Beating COVID-19 | Jon Miltimore via @feeo…		Mon Aug 17 05:44:53 +0000 2020	2020	8	RT @TomFitton: Europe's Top Health Officials Say Masks Aren't Helpful in Beating COVID-19 | Jon Miltimore via @feeo…	@tomfitton europe's top health officials say masks helpful beating jon miltimore @feeo	No latitude	No longitude
9823	angel_wolfhart1	765865515738918912	There's a testing center at the Boulevard Mall that's doing next day COVID-19 testing for $129 each. They do not ac… 	Las Vegas, NV	Mon Aug 17 05:44:53 +0000 2020	2020	8	There's a testing center at the Boulevard Mall that's doing next day COVID-19 testing for $129 each. They do not ac… 	there's testing center boulevard mall that's next day testing 129 ac	36.1672559	-115.1485163
9824	vittart75	1517489832	Italie. Discothèques fermées et port du masque de l'apéro à l'aube. #coronavirus 	Brest 	Mon Aug 17 05:44:53 +0000 2020	2020	8	Italy. Closed nightclubs and wearing of the aperitif mask at dawn. #coronavirus	italy closed nightclubs wearing aperitif mask dawn	48.3905283	-4.4860088
9825	VikyCasting	3025018716	Xclusive kalyan jewlery shoot 1st schedule  done by us by abiding covid 19 guidelines issued by govt. Our motto iz… 	mumbai 	Mon Aug 17 05:44:53 +0000 2020	2020	8	Xclusive kalyan jewlery shoot 1st schedule  done by us by abiding covid 19 guidelines issued by govt. Our motto iz… 	xclusive kalyan jewlery shoot 1st schedule done abiding guidelines issued govt motto iz	18.9387711	72.8353355
9826	Girish08755455	1279798278910103553	In time of COVID 19, postal ballot is badly needed, postal ballot has been there for years. Why ban now. Donald tru… 		Mon Aug 17 05:44:52 +0000 2020	2020	8	In time of COVID 19, postal ballot is badly needed, postal ballot has been there for years. Why ban now. Donald tru… 	time postal ballot badly needed postal ballot years ban donald tru	No latitude	No longitude
9827	TheWZeitung	890561925892976640	RT @GirautaOficial: Las tres predicciones cumplidas de Pedro Cavadas sobre el coronavirus que ignoró el Gobierno 		Mon Aug 17 05:44:52 +0000 2020	2020	8	RT @GirautaOficial: The three fulfilled predictions of Pedro Cavadas about the coronavirus that the Government ignored	@girautaoficial three fulfilled predictions pedro cavadas government ignored	No latitude	No longitude
9828	CroftArchitects	571183719	Great news! Applications are open for a NEW £92million Culture Recovery Fund for the Culture Recovery Fund for Heri… 	Staffordshire, UK	Mon Aug 17 08:44:59 +0000 2020	2020	8	Great news! Applications are open for a NEW £92million Culture Recovery Fund for the Culture Recovery Fund for Heri… 	great news applications open £ 92million culture recovery fund culture recovery fund heri	52.824694199999996	-2.0074546723348115
9829	GouldGraham	373820573	"RT @coventrycc: Got symptoms? 

Get tested: 

#StaySafe "	Coventry	Mon Aug 17 08:44:59 +0000 2020	2020	8	"RT @coventrycc: Got symptoms? 

Get tested: 

#StaySafe "	@coventrycc got symptoms get tested #staysafe	52.4081812	-1.510477
9830	KRAANKIT	382110162	RT @scroll_in: Coronavirus: Rajasthan HC suspends work for 3 days after health officials conduct virus tests 	Belur,KOLKATA, WEST, INDIA	Mon Aug 17 08:44:59 +0000 2020	2020	8	RT @scroll_in: Coronavirus: Rajasthan HC suspends work for 3 days after health officials conduct virus tests 	@scroll_in rajasthan hc suspends work days health officials conduct virus tests	22.6302319	88.3586768
9831	Certicom2	608217025	"Join Us in Telegram:- 
Subscribe Our Youtube Channel:- 
Visit our Web… "	Bengaluru, India	Mon Aug 17 08:44:59 +0000 2020	2020	8	"Join Us in Telegram:- 
Subscribe Our Youtube Channel:- 
Visit our Web… "	join telegram subscribe youtube channel visit web	12.9791198	77.5912997
9832	CarlJCroft	86562779	@educationgovuk's 150,000 extra free laptops for local lockdowns. Pupils will be eligible if their only device is a… 	Stafford, Staffordshire, UK	Mon Aug 17 08:44:59 +0000 2020	2020	8	@educationgovuk's 150,000 extra free laptops for local lockdowns. Pupils will be eligible if their only device is a… 	@educationgovuk 150,000 extra free laptops local lockdowns pupils eligible device	52.8063157	-2.1163818
9833	lamb4congress	1179974039080620033	Sharon Stone’s sister ‘fighting for life’ in hospital with #coronavirus: ‘One of you non-mask wearers did this’ | T… 	Wasilla, AK	Mon Aug 17 08:44:59 +0000 2020	2020	8	Sharon Stone’s sister ‘fighting for life’ in hospital with #coronavirus: ‘One of you non-mask wearers did this’ | T… 	sharon stone sister fighting life hospital one non-mask wearers	61.5824216	-149.4425638
9834	Nomsu__	151627404	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 	Lagos, Nigeria	Mon Aug 17 08:44:58 +0000 2020	2020	8	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 	@business malaysia detects strain 10 times infectious	6.4550575	3.3941795
9835	Samuel_KBF	1252180821026516993	"RT @Scottty87: The BBC actually does some journalism 😱

"		Mon Aug 17 08:44:58 +0000 2020	2020	8	"RT @Scottty87: The BBC actually does some journalism 😱

"	@scottty87 bbc actually journalism 😱	No latitude	No longitude
9836	ICR_London	441052871	Coronavirus has been challenging for us all, and cancer patients are more vulnerable than ever. ICR researcher Prof… 	London, UK	Mon Aug 17 08:44:57 +0000 2020	2020	8	Coronavirus has been challenging for us all, and cancer patients are more vulnerable than ever. ICR researcher Prof… 	challenging cancer patients vulnerable ever icr researcher prof	51.5073219	-0.1276474
9837	Alamgir854	1286243191822245888	"@taebokkiii Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your… "	Rangpur,Bangladesh.	Mon Aug 17 08:44:55 +0000 2020	2020	8	"@taebokkiii Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your… "	@taebokkiii great #quotes #justiceforjuliekhan #bts_dynamite looking logo designer	25.837227	88.97008543390905
9838	gayatri_th	113810735	RT @business: The coronavirus mutation called D614G has been found to be 10 times more infectious 	Malvern	Mon Aug 17 08:44:55 +0000 2020	2020	8	RT @business: The coronavirus mutation called D614G has been found to be 10 times more infectious 	@business mutation called d614g found 10 times infectious	52.1159559	-2.3258985
9839	1075rosebud1	1248012132	RT @firstdogonmoon: LIBRARIES! YEAH! a cartoon 	Kaurna Country (Port Adelaide)	Mon Aug 17 08:44:55 +0000 2020	2020	8	RT @firstdogonmoon: LIBRARIES! YEAH! a cartoon 	@firstdogonmoon libraries yeah cartoon	No latitude	No longitude
9840	Scope_Markets	732100205861076992	Japan was hit by its biggest economic slump on record in the second quarter as the coronavirus pandemic emptied sho… 		Mon Aug 17 08:44:53 +0000 2020	2020	8	Japan was hit by its biggest economic slump on record in the second quarter as the coronavirus pandemic emptied sho… 	japan hit biggest economic slump record second quarter pandemic emptied sho	No latitude	No longitude
9841	m134808895062	2231947837	RT @GiselleonGnews: Heroic coronavirus whistleblower reveals how she fled China to reveal country's Covid cover-up to the world 		Mon Aug 17 08:44:53 +0000 2020	2020	8	RT @GiselleonGnews: Heroic coronavirus whistleblower reveals how she fled China to reveal country's Covid cover-up to the world 	@giselleongnews heroic whistleblower reveals fled china reveal country's cover-up world	No latitude	No longitude
9842	OttDpo	754600676	RT @cnni: The United States now has more than 170,000 deaths from Covid-19 	Dublin, CA	Mon Aug 17 08:44:53 +0000 2020	2020	8	RT @cnni: The United States now has more than 170,000 deaths from Covid-19 	@cnni united states 170,000 deaths	43.4984009	-81.2911804
9843	EveliaQuinte2	940521934466433024	RT @gmanews: More infectious, dominant novel coronavirus strain detected in Philippines 	Calabarzon, Republic of the Ph	Mon Aug 17 08:44:52 +0000 2020	2020	8	RT @gmanews: More infectious, dominant novel coronavirus strain detected in Philippines 	@gmanews infectious dominant novel strain detected philippines	14.3659017	121.0503962
9844	tadecelis	1213592195371921409	Please tell me how this is allowed? Who will we hold responsible when #covid comes back to south Australia with a v… 	South Australia	Mon Aug 17 08:44:51 +0000 2020	2020	8	Please tell me how this is allowed? Who will we hold responsible when #covid comes back to south Australia with a v… 	please tell allowed hold responsible comes back south australia v	-30.5343665	135.6301212
9845	alex_kaliro	1267811225804476417	"More than 1.5 million final year secondary school students in Nigeria will sit their final exams from Monday.

The… "	Mengo- Bakuli, Kampala	Mon Aug 17 08:44:51 +0000 2020	2020	8	"More than 1.5 million final year secondary school students in Nigeria will sit their final exams from Monday.

The… "	1.5 million final year secondary school students nigeria sit final exams monday	0.30641680000000004	32.56232987895423
9846	Freedom47883090	1293842351128027137	"RT @realTuckFrumper: Sharon Stone On Sister’s Coronavirus: ‘One Of You Non-Mask Wearers Did This’
 "		Mon Aug 17 08:44:48 +0000 2020	2020	8	"RT @realTuckFrumper: Sharon Stone On Sister’s Coronavirus: ‘One Of You Non-Mask Wearers Did This’
 "	@realtuckfrumper sharon stone sister one non-mask wearers	No latitude	No longitude
9847	donquixote20000	976839056620425216	South Korea warned of another mass infection after reporting the highest number of coronavirus cases since early Ma… 		Mon Aug 17 08:44:47 +0000 2020	2020	8	South Korea warned of another mass infection after reporting the highest number of coronavirus cases since early Ma… 	south korea warned another mass infection reporting highest number cases since early	No latitude	No longitude
9848	freaky_Timi	945593140311883778	RT @HotNewHipHop: Seth Rogen saying staying in and smoking is a much better plan than partying during the coronavirus pandemic. 		Mon Aug 17 08:44:46 +0000 2020	2020	8	RT @HotNewHipHop: Seth Rogen saying staying in and smoking is a much better plan than partying during the coronavirus pandemic. 	@hotnewhiphop seth rogen saying staying smoking much better plan partying pandemic	No latitude	No longitude
9849	shepwedd	302090152	The coronavirus crisis highlighted the ability of governments and central banks to respond quickly to a global emer… 		Mon Aug 17 08:44:46 +0000 2020	2020	8	The coronavirus crisis highlighted the ability of governments and central banks to respond quickly to a global emer… 	crisis highlighted ability governments central banks respond quickly global emer	No latitude	No longitude
9850	VIKBataille	342972141	Japan’s second quarter GDP shrinks at record 27.8% amid pandemic - The Japan Times 	Sydney, New South Wales	Mon Aug 17 08:44:45 +0000 2020	2020	8	Japan’s second quarter GDP shrinks at record 27.8% amid pandemic - The Japan Times 	japan second quarter gdp shrinks record 27.8 amid pandemic japan times	-33.8548157	151.2164539
9851	Patriot6112	1159263299051151361	RT @TheSun: 'I’ll never know if op cancelled during coronavirus lockdown would have stopped my cancer becoming incurable'  		Mon Aug 17 08:44:43 +0000 2020	2020	8	RT @TheSun: 'I’ll never know if op cancelled during coronavirus lockdown would have stopped my cancer becoming incurable'  	@thesun never know op cancelled lockdown would stopped cancer becoming incurable	No latitude	No longitude
9852	Alamgir854	1286243191822245888	"Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your Business,Br… "	Rangpur,Bangladesh.	Mon Aug 17 08:44:43 +0000 2020	2020	8	"Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your Business,Br… "	great #quotes #justiceforjuliekhan #bts_dynamite looking logo designer business br	25.837227	88.97008543390905
9853	MossSwan	1241641808075071489	"RT @ih8evrybdy: Your mask is forever.
Social distancing is forever.
Unless you stand up and say #IDoNotConsent  "	Alloa, Scotland	Mon Aug 17 08:44:43 +0000 2020	2020	8	"RT @ih8evrybdy: Your mask is forever.
Social distancing is forever.
Unless you stand up and say #IDoNotConsent  "	@ih8evrybdy mask forever social distancing forever unless stand say #idonotconsent	56.1156137	-3.7922423
9854	soozy_b	500229229	RT @SuzanneEvans1: New Zealand: Jacinda Ardern delays election over coronavirus fears Just 58 new Covid cases - not…		Mon Aug 17 08:44:43 +0000 2020	2020	8	RT @SuzanneEvans1: New Zealand: Jacinda Ardern delays election over coronavirus fears Just 58 new Covid cases - not…	@suzanneevans1 zealand jacinda ardern delays election fears 58 cases	No latitude	No longitude
9855	gauravkevachan	830937104	"RT @timesofindia: Malaysia detects new #coronavirus strain that is 10 times more infectious 

READ: "	Noida	Mon Aug 17 08:44:42 +0000 2020	2020	8	"RT @timesofindia: Malaysia detects new #coronavirus strain that is 10 times more infectious 

READ: "	@timesofindia malaysia detects strain 10 times infectious read	28.5356329	77.3910727
9856	billykilroy	1492518764	"170K now so in the fall we may hit half a million?
U.S. coronavirus death toll hits 170,000 ahead of fall flu season "	Lake Worth, FL	Mon Aug 17 08:44:42 +0000 2020	2020	8	"170K now so in the fall we may hit half a million?
U.S. coronavirus death toll hits 170,000 ahead of fall flu season "	170k fall may hit half million death toll hits 170,000 ahead fall flu season	26.615891	-80.0691435
9857	AngryUKStaffer	1239545035819036672	RT @DailyMailUK: Grade II-listed French pub in London's Soho lifts 100-year ban on pints amid coronavirus 		Mon Aug 17 08:44:41 +0000 2020	2020	8	RT @DailyMailUK: Grade II-listed French pub in London's Soho lifts 100-year ban on pints amid coronavirus 	@dailymailuk grade ii-listed french pub london's soho lifts 100 year ban pints amid	No latitude	No longitude
9858	daRealPrabs	951379880997982208	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 		Mon Aug 17 08:44:41 +0000 2020	2020	8	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 	@business malaysia detects strain 10 times infectious	No latitude	No longitude
9859	ExpressionAus	199461385	NSW Premier Gladys Berejiklian has apologised openly for the suffering because of NSW Health's handling of the coro… 	Australia	Mon Aug 17 08:44:40 +0000 2020	2020	8	NSW Premier Gladys Berejiklian has apologised openly for the suffering because of NSW Health's handling of the coro… 	nsw premier gladys berejiklian apologised openly suffering nsw health's handling coro	-24.7761086	134.755
9860	NavdeepINC	173101900	"RT @INCIndia: 50,000 lives lost to COVID. All due to the callous attitude, lack of planning and megalomania of one man.

"	Chandigarh, India	Mon Aug 17 08:44:40 +0000 2020	2020	8	"RT @INCIndia: 50,000 lives lost to COVID. All due to the callous attitude, lack of planning and megalomania of one man.

"	@incindia 50,000 lives lost due callous attitude lack planning megalomania one man	30.72984395	76.78414567016054
9861	ErikB120	163121789	RT @cnni: The United States now has more than 170,000 deaths from Covid-19 		Mon Aug 17 08:44:39 +0000 2020	2020	8	RT @cnni: The United States now has more than 170,000 deaths from Covid-19 	@cnni united states 170,000 deaths	No latitude	No longitude
9862	Stanley33147925	1126532094933467136	"Lies lies lies. 

Coronavirus first appeared in Chinese miners back in 2012 and may not have come from Wuhan market… "		Mon Aug 17 08:44:38 +0000 2020	2020	8	"Lies lies lies. 

Coronavirus first appeared in Chinese miners back in 2012 and may not have come from Wuhan market… "	lies lies lies first appeared chinese miners back 2012 may come wuhan market	No latitude	No longitude
9863	KennyPattick	1194606194880630784	Coronavirus: Blackburn wedding party of 100 broken up by police #goodmorningbritain   Let’s face it a complete disr… 		Mon Aug 17 08:44:38 +0000 2020	2020	8	Coronavirus: Blackburn wedding party of 100 broken up by police #goodmorningbritain   Let’s face it a complete disr… 	blackburn wedding party 100 broken police #goodmorningbritain let face complete disr	No latitude	No longitude
9864	behindwoods	37279768	New Changes to be Made in #Temples, #Church, #Mosques and Other Places of #Worship in #Chennai! Here's a list of Gu… 	India	Mon Aug 17 08:44:37 +0000 2020	2020	8	New Changes to be Made in #Temples, #Church, #Mosques and Other Places of #Worship in #Chennai! Here's a list of Gu… 	changes made #temples #church #mosques places #worship #chennai here's list gu	22.3511148	78.6677428
9865	Deepans77574817	1286924177430073345	"RT @INCIndia: 50,000 lives lost to COVID. All due to the callous attitude, lack of planning and megalomania of one man.

"	Narwana, India	Mon Aug 17 08:44:36 +0000 2020	2020	8	"RT @INCIndia: 50,000 lives lost to COVID. All due to the callous attitude, lack of planning and megalomania of one man.

"	@incindia 50,000 lives lost due callous attitude lack planning megalomania one man	29.61447865	76.09469981777069
