index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
2892	koro_jigen	753131460	RT @TIME: Passengers on a virus-stricken cruise ship in Japan speak about life under quarantine 		Thu Feb 06 11:59:48 +0000 2020	2020	2	RT @TIME: Passengers on a virus-stricken cruise ship in Japan speak about life under quarantine 	@time passengers virus-stricken cruise ship japan speak life quarantine	No latitude	No longitude
2893	lannistersz	1633744441	RT @vinistupido: o coronavirus chegando no brasil e encontrando a dengue 	Casterly Rock	Thu Feb 06 15:59:59 +0000 2020	2020	2	RT @vinistupido: coronavirus arriving in Brazil and finding dengue	@vinistupido arriving brazil finding dengue	10.7325617	106.6992603
2894	Aboborazinhaa	1092301089834233857	RT @xuxanave: a dengue vendo o coronavírus chegar e roubar o seu lugar #BBB20 	na roça pois sou uma abóbora 	Thu Feb 06 15:59:59 +0000 2020	2020	2	RT @xuxanave: dengue watching the coronavirus arrive and steal your place # BBB20	@xuxanave dengue watching arrive steal place bbb 20	No latitude	No longitude
2895	robert_gerhardt	2824914858	Wuhan doctor who was punished for trying to warn of coronavirus dies from infection | Hong Kong Free Press HKFP… 	New York, NY	Thu Feb 06 15:59:59 +0000 2020	2020	2	Wuhan doctor who was punished for trying to warn of coronavirus dies from infection | Hong Kong Free Press HKFP… 	wuhan doctor punished trying warn dies infection hong kong free press hkfp	40.7127281	-74.0060152
2896	txmom1776	84602238	"RT @Patriot_Mom_17: 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨The doctor who sounded the alarm on the #coronavirus has died! 

#CoronavirusOutbreak "	Lonestar State	Thu Feb 06 15:59:59 +0000 2020	2020	2	"RT @Patriot_Mom_17: 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨The doctor who sounded the alarm on the #coronavirus has died! 

#CoronavirusOutbreak "	@patriot_mom_17 🚨 🚨 🚨 doctor sounded alarm died #coronavirusoutbreak	33.7443439	-117.7628923
2897	IbanTorress	450898294	RT @Caalf1: Por el coronavirus los chinos te hacen un mega hospital en 10 días, pero fumigan así: 	Chile	Thu Feb 06 15:59:59 +0000 2020	2020	2	RT @ Caalf1: Because of the coronavirus, the Chinese make you a mega hospital in 10 days, but they fumigate like this:	caalf chinese make mega hospital 10 days fumigate like	-31.7613365	-71.3187697
2898	susanacien	161412708	RT @bbcmundo: Coronavirus en China: muere Li Wenliang, el médico que trató de alertar sobre el brote 	Almeria	Thu Feb 06 15:59:59 +0000 2020	2020	2	RT @bbcmundo: Coronavirus in China: Li Wenliang, the doctor who tried to alert about the outbreak, dies	@bbcmundo china li wenliang doctor tried alert outbreak dies	36.8414197	-2.4628135
2899	Pdpierre2	712771169556889600	RT @bbcmundo: Coronavirus en China: muere Li Wenliang, el médico que trató de alertar sobre el brote 		Thu Feb 06 15:59:59 +0000 2020	2020	2	RT @bbcmundo: Coronavirus in China: Li Wenliang, the doctor who tried to alert about the outbreak, dies	@bbcmundo china li wenliang doctor tried alert outbreak dies	No latitude	No longitude
2900	nicholascecil	124445036	Breaking: All China visitors 'could face UK ban' amid growing coronavirus crisis - full story in @standardnews 	London	Thu Feb 06 15:59:59 +0000 2020	2020	2	Breaking: All China visitors 'could face UK ban' amid growing coronavirus crisis - full story in @standardnews 	breaking china visitors could face uk ban amid growing crisis full story @standardnews	51.5073219	-0.1276474
2901	infoitinterno	317671787	Coronavirus, Mattarella contro il pregiudizio: visita una scuola con alunni cinesi all’Esquilino 	Italia	Thu Feb 06 15:59:59 +0000 2020	2020	2	Coronavirus, Mattarella against prejudice: visit a school with Chinese pupils in the Esquiline	mattarella prejudice visit school chinese pupils esquiline	42.6384261	12.674297
2902	A4Perspectives	2602272764	Coronavirus : Le Centre des opérations d’urgence sanitaire de Fann prêt à affronter l’épidémie… 		Thu Feb 06 15:59:59 +0000 2020	2020	2	Coronavirus: The Fann Health Emergency Operations Center ready to face the epidemic ...	fann health emergency operations center ready face epidemic	No latitude	No longitude
2903	1shawnster	718819021907456000	2 Sought After #Coronavirus Incident in Illinois Walmart 	Dark Waters Radio	Thu Feb 06 15:59:59 +0000 2020	2020	2	2 Sought After #Coronavirus Incident in Illinois Walmart 	sought incident illinois walmart	No latitude	No longitude
2904	youngscrappyhun	27535844	Te imaginai grabar a una señora sin su permiso, ser racista y utilizar el coronavirus (que ha matado a cientos) com… 	🤷🏽‍♀️	Thu Feb 06 15:59:59 +0000 2020	2020	2	Can you imagine recording a lady without her permission, being a racist and using the coronavirus (which has killed hundreds) as ...	imagine recording lady without permission racist using killed hundreds	No latitude	No longitude
2905	davidslikes	54476493	RT @niubi: Chinese doctor Li Wenliang who tried to warn others about coronavirus dies a hero, RIP		Thu Feb 06 15:59:58 +0000 2020	2020	2	RT @niubi: Chinese doctor Li Wenliang who tried to warn others about coronavirus dies a hero, RIP	@niubi chinese doctor li wenliang tried warn others dies hero rip	No latitude	No longitude
2906	Trotamundo8	1128250401038524417	"RT @CGTNOfficial: #ChinaToday in case you missed it:
- President Xi holds phone call with Saudi King Salman 
- China…"		Thu Feb 06 15:59:58 +0000 2020	2020	2	"RT @CGTNOfficial: #ChinaToday in case you missed it:
- President Xi holds phone call with Saudi King Salman 
- China…"	@cgtnofficial #chinatoday case missed president xi holds phone call saudi king salman china	No latitude	No longitude
2907	double_sheeps	2834908332	RT @PDChina: 20 patients were discharged from the hospital in Wuhan on Friday, recovering from the novel #coronavirus. 		Thu Feb 06 15:59:58 +0000 2020	2020	2	RT @PDChina: 20 patients were discharged from the hospital in Wuhan on Friday, recovering from the novel #coronavirus. 	@pdchina 20 patients discharged hospital wuhan friday recovering novel	No latitude	No longitude
2908	moovrick	1918913498	"“are you sure you’re Chinese? you look Korean tho”

oh whoops, am i supposed to have coronavirus? "	Junkspace	Thu Feb 06 15:59:58 +0000 2020	2020	2	"“are you sure you’re Chinese? you look Korean tho”

oh whoops, am i supposed to have coronavirus? "	sure chinese look korean tho oh whoops supposed	No latitude	No longitude
2909	rebecca__lii	1035264878607577088	I'm still astounded at how so many ppl are making light of this coronavirus. Our current lack of proximity to heavi… 		Thu Feb 06 15:59:58 +0000 2020	2020	2	I'm still astounded at how so many ppl are making light of this coronavirus. Our current lack of proximity to heavi… 	i'm still astounded many ppl making light current lack proximity heavi	No latitude	No longitude
2910	infoitinterno	317671787	Coronavirus, il presidente Sergio Mattarella a sorpresa visita una scuola con alunni cinesi 	Italia	Thu Feb 06 15:59:58 +0000 2020	2020	2	Coronavirus, president Sergio Mattarella surprisingly visits a school with Chinese pupils	president sergio mattarella surprisingly visits school chinese pupils	42.6384261	12.674297
2911	Nathanfox20	1065858878	RT @g1mundo: Morre médico chinês que tentou alertar colegas sobre surto de coronavírus 	RIO DE JANEIRO-RJ	Thu Feb 06 15:59:57 +0000 2020	2020	2	RT @ g1mundo: Chinese doctor dies who tried to alert colleagues about coronavirus outbreak	g1mundo chinese doctor dies tried alert colleagues outbreak	-22.9110137	-43.2093727
2912	MariaClaraNic1	766693923364438017	RT @vinistupido: o coronavirus chegando no brasil e encontrando a dengue 		Thu Feb 06 15:59:56 +0000 2020	2020	2	RT @vinistupido: coronavirus arriving in Brazil and finding dengue	@vinistupido arriving brazil finding dengue	No latitude	No longitude
2913	7SealsOfTheEnd	2282930023	10 MORE people diagnosed with coronavirus aboard cruise ship quarantined off Japan with 3,700 passengers &amp; crew #	Current News & Bible verses	Thu Feb 06 15:59:56 +0000 2020	2020	2	10 MORE people diagnosed with coronavirus aboard cruise ship quarantined off Japan with 3,700 passengers &amp; crew #	10 people diagnosed aboard cruise ship quarantined japan 3,700 passengers crew	No latitude	No longitude
2914	Crof	19042993	RT @Fla_Medic: AFD Blog `Hong Kong Warns On Online Surgical Mask Scams' #Coronavirus 	North Vancouver, BC	Thu Feb 06 15:59:56 +0000 2020	2020	2	RT @Fla_Medic: AFD Blog `Hong Kong Warns On Online Surgical Mask Scams' #Coronavirus 	@fla_medic afd blog hong kong warns online surgical mask scams	49.3207133	-123.0737831
2915	CCoonass	1196998363494961152	RT @russian_market: China still has no remedy for Coronavirus 	70754	Thu Feb 06 15:59:56 +0000 2020	2020	2	RT @russian_market: China still has no remedy for Coronavirus 	@russian_market china still remedy	30.496107	-90.7754162
2916	Sujuelf07	889564983876435971	"RT @umaumadondon: BE A CHAMPION IN THE FIGHT AGAINST CORONAVIRUS!
@siwonchoi 
#siwon "	India	Thu Feb 06 15:59:56 +0000 2020	2020	2	"RT @umaumadondon: BE A CHAMPION IN THE FIGHT AGAINST CORONAVIRUS!
@siwonchoi 
#siwon "	@umaumadondon champion fight @siwonchoi #siwon	22.3511148	78.6677428
2917	Daisy63663654	1213047881264848897	#God #coronavirus #Bibleprophecy #war #climatechange #truth #change #China #Amerika #Uk… 	london	Thu Feb 06 15:59:56 +0000 2020	2020	2	#God #coronavirus #Bibleprophecy #war #climatechange #truth #change #China #Amerika #Uk… 	#god #bibleprophecy #war #climatechange #truth #change #china #amerika #uk	51.5073219	-0.1276474
2918	marcia_neo	574748008	RT @rosana: Morre médico chinês que tentou alertar colegas sobre surto de coronavírus | Ciência e Saúde | G1 	São João del- Rei - MG	Thu Feb 06 15:59:56 +0000 2020	2020	2	RT @rosana: Chinese doctor dies who tried to alert colleagues about coronavirus outbreak | Science and Health | G1	@rosana chinese doctor dies tried alert colleagues outbreak science health g1	-21.1335755	-44.2588086
2919	kr3at	139283160	This article is bullshit. Washing your hands will not prevent on a close proximity airborne infection on an airplan… 		Thu Feb 06 15:59:56 +0000 2020	2020	2	This article is bullshit. Washing your hands will not prevent on a close proximity airborne infection on an airplan… 	article bullshit washing hands prevent close proximity airborne infection airplan	No latitude	No longitude
2920	BlloydbLloyd	3838475435	In 2004 Physics World stated that Charles Lieber, Head of Harvard Chemistry (arrested for illegally working with th… 		Thu Feb 06 15:59:56 +0000 2020	2020	2	In 2004 Physics World stated that Charles Lieber, Head of Harvard Chemistry (arrested for illegally working with th… 	2004 physics world stated charles lieber head harvard chemistry arrested illegally working th	No latitude	No longitude
2921	avecozave	436793300	"Doctor who sent chilling coronavirus warning 'dies in hospital' from disease

"	England	Thu Feb 06 15:59:56 +0000 2020	2020	2	"Doctor who sent chilling coronavirus warning 'dies in hospital' from disease

"	doctor sent chilling warning dies hospital disease	52.5310214	-1.2649062
2922	fbinfosec	1166563360286085120	"""A Chinese woman in New York was racially attacked for wearing a face mask, but despite numerous warnings about the… "	Dojima, Osaka, JAPAN	Thu Feb 06 15:59:56 +0000 2020	2020	2	"""A Chinese woman in New York was racially attacked for wearing a face mask, but despite numerous warnings about the… "	chinese woman york racially attacked wearing face mask despite numerous warnings	34.695429	135.495532
2923	LittleMissMomTO	1108822837907910656	A statue should be erected of Doctor #LiWenliang to commemorate his efforts in getting the word out on #coronavirus… 		Thu Feb 06 15:59:55 +0000 2020	2020	2	A statue should be erected of Doctor #LiWenliang to commemorate his efforts in getting the word out on #coronavirus… 	statue erected doctor #liwenliang commemorate efforts getting word	No latitude	No longitude
2924	wgbhnews	17041374	Cancelled: Colleges are cancelling study-abroad programs out of #coronavirus caution: #highered	Boston, Mass.	Thu Feb 06 15:59:55 +0000 2020	2020	2	Cancelled: Colleges are cancelling study-abroad programs out of #coronavirus caution: #highered	cancelled colleges cancelling study-abroad programs caution #highered	42.3602534	-71.0582912
2925	AmaruPercy	328320486	El Interferon alpha (IFNrec) se aplica para combatir infecciones virales provocadas por el virus de Inmunodeficienc… 		Thu Feb 06 15:59:55 +0000 2020	2020	2	Interferon alpha (IFNrec) is applied to combat viral infections caused by the Immunodeficiency virus ...	interferon alpha ifnrec applied combat viral infections caused immunodeficiency virus	No latitude	No longitude
2926	Josie28521444	1153848895195234304	"RT @Bird5Ca: He has passed away. 
"		Thu Feb 06 15:59:54 +0000 2020	2020	2	"RT @Bird5Ca: He has passed away. 
"	@bird5ca passed away	No latitude	No longitude
2927	koulnek	2831100747	RT @Linagreek: The UK confirms its third case of coronavirus 	Καλυβια αττικης	Thu Feb 06 15:59:54 +0000 2020	2020	2	RT @Linagreek: The UK confirms its third case of coronavirus 	@linagreek uk confirms third case	37.8393098	23.928117
2928	a_chtung	1221069542052585478	Один из докторов в Китае, кто первый начал бить тревогу по поводу эпидемии #coronavirus #2019nCoV, умер от инфекции… 		Thu Feb 06 15:59:54 +0000 2020	2020	2	One of the doctors in China who first started sounding the alarm about the #coronavirus # 2019nCoV epidemic died of infection ...	one doctors china first started sounding alarm 2019ncov epidemic died infection	No latitude	No longitude
2929	TinaMarie_80s	560817896	RT @ABC: Eerie drone footage shows the deserted streets of Wuhan, the city at the center of the coronavirus outbreak. 	Tennessee, USA	Thu Feb 06 15:59:54 +0000 2020	2020	2	RT @ABC: Eerie drone footage shows the deserted streets of Wuhan, the city at the center of the coronavirus outbreak. 	@abc eerie drone footage shows deserted streets wuhan city center outbreak	35.7730076	-86.2820081
2930	UmbrellaCorp_R	1183416235054092288	@Aisha66462083 @nickdoesmyhair @Atty701 Read Revelations and what must take place. Time is pretty much up. Look at… 		Thu Feb 06 15:59:54 +0000 2020	2020	2	@Aisha66462083 @nickdoesmyhair @Atty701 Read Revelations and what must take place. Time is pretty much up. Look at… 	@aisha66462083 @nickdoesmyhair @atty701 read revelations must take place time pretty much look	No latitude	No longitude
2931	mikecane	985849749319356417	@StephenMcDonell @PneumoniaWuhan He said 100K Jan 26th: 	NYC	Thu Feb 06 15:59:54 +0000 2020	2020	2	@StephenMcDonell @PneumoniaWuhan He said 100K Jan 26th: 	@stephenmcdonell @pneumoniawuhan said 100k jan 26th	40.7127281	-74.0060152
2932	kinchuen3	1165617804831100928	RT @HongKongFP: In the wake of the #coronavirus outbreak, Hongkongers panic bought tissue and toilet paper on Wednesday. 		Thu Feb 06 15:59:54 +0000 2020	2020	2	RT @HongKongFP: In the wake of the #coronavirus outbreak, Hongkongers panic bought tissue and toilet paper on Wednesday. 	@hongkongfp wake outbreak hongkongers panic bought tissue toilet paper wednesday	No latitude	No longitude
2933	camballet	81476980	RT @bbcmundo: Coronavirus de China: por qué el precio del petróleo ha caído con tanta fuerza 	Lima - Perú	Thu Feb 06 15:59:53 +0000 2020	2020	2	RT @bbcmundo: China Coronavirus: Why the price of oil has fallen so hard	@bbcmundo china price oil fallen hard	-12.0621065	-77.0365256
2934	MIBPalces	392678451	"RT @FloydWhaley: Wash your hands and ditch the mask. 
"	Taguig City, Philippines	Thu Feb 06 15:59:53 +0000 2020	2020	2	"RT @FloydWhaley: Wash your hands and ditch the mask. 
"	@floydwhaley wash hands ditch mask	14.5266254	121.074403
2935	RonnieLass	118035482	Many physicians and nursing staff are unsung heros who put their lives at risk while battling infectious diseases!… 	France	Thu Feb 06 21:59:59 +0000 2020	2020	2	Many physicians and nursing staff are unsung heros who put their lives at risk while battling infectious diseases!… 	many physicians nursing staff unsung heros put lives risk battling infectious diseases	46.603354	1.8883335
2936	EseTalRafa	996393897566900224	RT @larepublica_pe: 🚨#LOÚLTIMO | Tras horas de confusión, #China confirma muerte del médico que alertó sobre el #coronavirus ►	RAE Real Academia de Lengua 	Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @larepublica_pe: 🚨 # LOÚLTIMO | After hours of confusion, #China confirms the death of the doctor who warned about the #coronavirus ►	@larepublica_pe 🚨 loúltimo hours confusion #china confirms death doctor warned ►	No latitude	No longitude
2937	carrillokarr	876048613658505216	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	Gainesville, GA	Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	34.2978794	-83.8240663
2938	kylepicco	513665964	What are the odds that the highest profile #coronavirus patient (33 y/o Doc who gave initial warnings) and allegedl… 	Portsmouth, NH	Thu Feb 06 21:59:58 +0000 2020	2020	2	What are the odds that the highest profile #coronavirus patient (33 y/o Doc who gave initial warnings) and allegedl… 	odds highest profile patient 33 doc gave initial warnings allegedl	43.0717552	-70.7625532
2939	VGKnightinArmor	743236960525836288	"DeathCamp more like it...sad
#coronavirus 
#CoronaOutbreak "	Las Vegas, NV	Thu Feb 06 21:59:58 +0000 2020	2020	2	"DeathCamp more like it...sad
#coronavirus 
#CoronaOutbreak "	deathcamp like sad #coronaoutbreak	36.1672559	-115.1485163
2940	JaytheActivist6	2745059990	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	OUT WEST 🌵	Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	38.5139843	-119.4742868
2941	PaulLandis10	827266381733257219	RT @nypost: Li Wenliang, Chinese doctor who sounded alarm on coronavirus, dies from virus 	Alb Nm	Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @nypost: Li Wenliang, Chinese doctor who sounded alarm on coronavirus, dies from virus 	@nypost li wenliang chinese doctor sounded alarm dies virus	35.0476697	-106.5697557
2942	Freakco_Suave	281759124	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	St. Louis	Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	38.6268039	-90.1994097
2943	Yenne71132017	1171168735576690690	RT @larepublica_pe: 🚨#LOÚLTIMO | Tras horas de confusión, #China confirma muerte del médico que alertó sobre el #coronavirus ►		Thu Feb 06 21:59:58 +0000 2020	2020	2	RT @larepublica_pe: 🚨 # LOÚLTIMO | After hours of confusion, #China confirms the death of the doctor who warned about the #coronavirus ►	@larepublica_pe 🚨 loúltimo hours confusion #china confirms death doctor warned ►	No latitude	No longitude
2945	CheddarEsports	885534626588106752	"#CheddarEsports with @erinasimon &amp; @jimbasco is LIVE!

#NintendoSwitch production impacted by the Coronavirus, Gear… "	New York, NY	Thu Feb 06 21:59:57 +0000 2020	2020	2	"#CheddarEsports with @erinasimon &amp; @jimbasco is LIVE!

#NintendoSwitch production impacted by the Coronavirus, Gear… "	#cheddaresports @erinasimon @jimbasco live #nintendoswitch production impacted gear	40.7127281	-74.0060152
2946	JCGTechno	1102856334314274817	"Nouveau bilan concernant le coronavirus.

"	Canada	Thu Feb 06 21:59:56 +0000 2020	2020	2	New assessment concerning the coronavirus.	assessment concerning	61.0666922	-107.9917071
2947	VsolVerne	323888928	China's #airlines told not to axe global flights as thousands cut 	France, Istres	Thu Feb 06 21:59:55 +0000 2020	2020	2	China's #airlines told not to axe global flights as thousands cut 	china's #airlines told axe global flights thousands cut	43.5139051	4.9884323
2948	itsjustAdrienne	42186210	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	Oahu-native beached on the 9th	Thu Feb 06 21:59:55 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	No latitude	No longitude
2949	blueaura2	44657511	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 	Uruguay	Thu Feb 06 21:59:55 +0000 2020	2020	2	RT @bbcmundo: The Wuhan hospital confirms the death of the young doctor who tried to alert about the new coronavirus	@bbcmundo wuhan hospital confirms death young doctor tried alert	-32.8755548	-56.0201525
2950	CEOINSWEvents	432226660	Paul Bloxham, Chief economist HSBC, discusses the negative effect of #coronavirus on economic activity at the… 	Sydney	Thu Feb 06 21:59:55 +0000 2020	2020	2	Paul Bloxham, Chief economist HSBC, discusses the negative effect of #coronavirus on economic activity at the… 	paul bloxham chief economist hsbc discusses negative effect economic activity	-33.8548157	151.2164539
2951	papico22260254	847566879166156800	RT @howroute: Another video of chemical disinfection in the streets of Wuhan, an epicenter of #coronavirus outbreak.  		Thu Feb 06 21:59:55 +0000 2020	2020	2	RT @howroute: Another video of chemical disinfection in the streets of Wuhan, an epicenter of #coronavirus outbreak.  	@howroute another video chemical disinfection streets wuhan epicenter outbreak	No latitude	No longitude
2952	holyguacamollie	21150079	"""We really only have available the Hubbard...and we have to get the doors installed... we're still waiting on parts… "	Juneau, AK	Thu Feb 06 21:59:55 +0000 2020	2020	2	"""We really only have available the Hubbard...and we have to get the doors installed... we're still waiting on parts… "	really available hubbard get doors installed we're still waiting parts	58.3019496	-134.419734
2953	paolochiariello	1040127722	"#coronavirus primo italiano infetto
"	Napoli, Campania	Thu Feb 06 21:59:55 +0000 2020	2020	2	#coronavirus first Italian infected	first italian infected	40.8359336	14.2487826
2954	YoungAdz1	122781428	RT @JoeTaroni17: When she’s got a free yard but you don’t wanna get Coronavirus on the way there @YoungAdz1 	United Kingdom	Thu Feb 06 21:59:55 +0000 2020	2020	2	RT @JoeTaroni17: When she’s got a free yard but you don’t wanna get Coronavirus on the way there @YoungAdz1 	@joetaroni17 got free yard wanna get way @youngadz1	54.7023545	-3.2765753
2955	crodrigue1	82605822	"RT @teleSURtv: Autoridades sanitarias de #China🇨🇳 usan medicamento cubano para combatir el #coronavirus 

El medicam…"	México D.F.	Thu Feb 06 21:59:54 +0000 2020	2020	2	"RT @teleSURtv: #Chinese health authorities use Cuban medicine to fight #coronavirus

The medicam ..."	@telesurtv #chinese health authorities use cuban medicine fight medicam	16.7317462	-93.1177441
2956	larepublica_ec	246507155	Muere el médico chino que alertó sobre el  #coronavirus 	Ecuador	Thu Feb 06 21:59:54 +0000 2020	2020	2	Chinese doctor who warned about the #coronavirus dies	chinese doctor warned dies	-1.3397668	-79.3666965
2957	veritas_vincent	1290556453	#Wuhan #coronavirus #BiggerThanYouThink. #BePrepared #BeAPreper 	Kirra Billi House.Gangsta Town	Thu Feb 06 21:59:54 +0000 2020	2020	2	#Wuhan #coronavirus #BiggerThanYouThink. #BePrepared #BeAPreper 	#wuhan #biggerthanyouthink #beprepared #beapreper	No latitude	No longitude
2958	eldzamanews	251753170	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 	México	Thu Feb 06 21:59:54 +0000 2020	2020	2	RT @bbcmundo: The Wuhan hospital confirms the death of the young doctor who tried to alert about the new coronavirus	@bbcmundo wuhan hospital confirms death young doctor tried alert	22.5000485	-100.0000375
2959	paulamjohns	27945987	Engineered Bioweapons and Coronavirus - Another Conspiracy Theory Quickly Becoming Conspiracy Fact via @wakingtimes	Independence, KY	Thu Feb 06 21:59:54 +0000 2020	2020	2	Engineered Bioweapons and Coronavirus - Another Conspiracy Theory Quickly Becoming Conspiracy Fact via @wakingtimes	engineered bioweapons another conspiracy theory quickly becoming conspiracy fact @wakingtimes	38.9431183	-84.544109
2960	masechi	27456576	"🔴Ha il coronavirus un italiano rientrato da Wuhan.
Test positivo, era in quarantena alla Cecchignola. È morto il me… "	Italia	Thu Feb 06 21:59:53 +0000 2020	2020	2	"An Italian who has returned from Wuhan has the coronavirus.
Positive test, he was in quarantine at Cecchignola. The me is dead ..."	italian returned wuhan positive test quarantine cecchignola dead	42.6384261	12.674297
2961	cfcpac	2660218092	Experts scramble to find vaccine for coronavirus 	#ImpeachTrump	Thu Feb 06 21:59:53 +0000 2020	2020	2	Experts scramble to find vaccine for coronavirus 	experts scramble find vaccine	No latitude	No longitude
2962	Msbmoran	116042984	@Gebber @ChinaDaily The govt is completely incapable of managing this or preventing it from happening again. Have a… 		Thu Feb 06 21:59:53 +0000 2020	2020	2	@Gebber @ChinaDaily The govt is completely incapable of managing this or preventing it from happening again. Have a… 	@gebber @chinadaily govt completely incapable managing preventing happening	No latitude	No longitude
2963	jkhy16435548	1179401058474291200	RT @benedictrogers: Wuhan doctor who was punished for trying to warn of coronavirus dies from infection via @hongko…	Hong Kong	Thu Feb 06 21:59:52 +0000 2020	2020	2	RT @benedictrogers: Wuhan doctor who was punished for trying to warn of coronavirus dies from infection via @hongko…	@benedictrogers wuhan doctor punished trying warn dies infection @hongko	22.350627	114.1849161
2964	ColoresDice	114123613	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 	Ciudad de México	Thu Feb 06 21:59:52 +0000 2020	2020	2	RT @bbcmundo: The Wuhan hospital confirms the death of the young doctor who tried to alert about the new coronavirus	@bbcmundo wuhan hospital confirms death young doctor tried alert	19.4326296	-99.1331785
2965	barriga_alfonso	1105467351347224576	@ecuainm_oficial A nosotros nos vales si regresas con coronavirus, sabemos que eres millonario y seguramente te tra… 	Invernalia	Thu Feb 06 21:59:52 +0000 2020	2020	2	@ecuainm_oficial You are worth to us if you return with coronavirus, we know that you are a millionaire and it will surely bring you…	@ecuainm_oficial worth return know millionaire surely bring	42.3472756	-3.6921258
2966	jgcuenca	85142584	Getting Ahead Of Coronavirus: Managing Risks In The Workplace 	Richmond BC Canada	Thu Feb 06 21:59:51 +0000 2020	2020	2	Getting Ahead Of Coronavirus: Managing Risks In The Workplace 	getting ahead managing risks workplace	49.163168	-123.137414
2967	Fern_Renville	825235772496154625	RT @HannahK73919450: Li Wenliang: Wuhan hospital announces death of whistleblower doctor after hours of confusion - CNN #Li Wenliang  	United States	Thu Feb 06 21:59:51 +0000 2020	2020	2	RT @HannahK73919450: Li Wenliang: Wuhan hospital announces death of whistleblower doctor after hours of confusion - CNN #Li Wenliang  	@hannahk73919450 li wenliang wuhan hospital announces death whistleblower doctor hours confusion cnn #li wenliang	39.7837304	-100.4458825
2968	rubbiya100	51427821	RT @SCMPNews: Hospital denies death of Li Wenliang, doctor who alerted authorities to the coronavirus outbreak 		Thu Feb 06 21:59:51 +0000 2020	2020	2	RT @SCMPNews: Hospital denies death of Li Wenliang, doctor who alerted authorities to the coronavirus outbreak 	@scmpnews hospital denies death li wenliang doctor alerted authorities outbreak	No latitude	No longitude
2969	PhilKimTin	1321328990	"RT @screenrant: Nintendo Says Coronavirus Will Delay Switch Shipments in Apology

Details: "	Houston, TX	Thu Feb 06 21:59:51 +0000 2020	2020	2	"RT @screenrant: Nintendo Says Coronavirus Will Delay Switch Shipments in Apology

Details: "	@screenrant nintendo says delay switch shipments apology details	29.7589382	-95.3676974
2970	fab_vikki	602001127	May your tribe increase. 	Republic of the Philippines	Thu Feb 06 21:59:51 +0000 2020	2020	2	May your tribe increase. 	may tribe increase	12.7503486	122.7312101
2971	whitney_2100	295098902	"RT @naoyafujiwara: 警告を発していた医師、死亡。34歳。

"		Thu Feb 06 21:59:51 +0000 2020	2020	2	RT @naoyafujiwara: The doctor who issued the warning died. 34 years old.	@naoyafujiwara doctor issued warning died years old	No latitude	No longitude
2972	backspring2011	281327485	"RT @AdyBarkan: How tragic. 
"	Reston, VA	Thu Feb 06 21:59:50 +0000 2020	2020	2	"RT @AdyBarkan: How tragic. 
"	@adybarkan tragic	38.9583737	-77.3579805
2973	DavideCicconi	282158293	"RT @EsercitoCrucian: Grazie #LiWenliang

Eroe e martire impareggiabile.

#coronavirus "	Torino,Italia	Thu Feb 06 21:59:50 +0000 2020	2020	2	"RT @Crucian Army: Thanks #LiWenliang

Peerless hero and martyr.

#coronavirus"	@crucian army thanks #liwenliang peerless hero martyr	45.0677551	7.6824892
2974	juan_htr	2772221464	RT @bbcmundo: El hospital de Wuhan confirma la muerte del joven médico que trató de alertar sobre el nuevo coronavirus 		Thu Feb 06 21:59:50 +0000 2020	2020	2	RT @bbcmundo: The Wuhan hospital confirms the death of the young doctor who tried to alert about the new coronavirus	@bbcmundo wuhan hospital confirms death young doctor tried alert	No latitude	No longitude
